,REGION,LAT,LONG,NAMA_UNIV,KODE,PROGRAM_STUDI,DAYA_TAMPUNG__2020,PEMINAT__2019,JENIS_PORTOFOLIO,DAYA_TAMPUNG__2019,PEMINAT__2018,PEMINAT__2017,PEMINAT__2016,DAYA_TAMPUNG__2018,DAYA_TAMPUNG__2017,DAYA_TAMPUNG__2016,REGIOn,AKREDITASI_PT,PEMINAT__2020,,,
960,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232197,PENDIDIKAN SENI RUPA,32,104,"Seni Rupa, Desain, dan Kriya",30,424,460,407,31,24,22,JAWA,B,113,3232197,0,0
961,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232201,PENDIDIKAN PANCASILA & KEWARGANEGARAAN,40,480,Tidak Ada,41,755,594,502,50,53,32,JAWA,B,607,3232201,0,0
962,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232216,PENDIDIKAN GEOGRAFI,40,624,Tidak Ada,41,901,744,743,33,36,29,JAWA,B,703,3232216,0,0
963,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232224,PENDIDIKAN SEJARAH,40,746,Tidak Ada,40,667,750,586,32,53,31,JAWA,B,787,3232224,0,0
964,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232232,PENDIDIKAN AGAMA ISLAM,40,805,Tidak Ada,44,1627,1168,887,37,36,31,JAWA,B,1175,3232232,0,0
965,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232247,SOSIOLOGI,36,1029,Tidak Ada,40,1387,1415,1087,33,36,20,JAWA,B,1179,3232247,0,0
966,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232255,PENDIDIKAN SOSIOLOGI,40,681,Tidak Ada,41,923,997,652,32,36,16,JAWA,B,817,3232255,0,0
967,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232263,PENDIDIKAN VOKASIONAL KESEJAHTERAAN KELUARGA,40,698,Tidak Ada,40,432,376,286,24,32,15,JAWA,B,771,3232263,0,0
968,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232271,PENDIDIKAN JASMANI,40,167,Pendidikan Jasmani dan Olahraga,41,872,1138,1004,33,88,56,JAWA,B,101,3232271,0,0
969,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232286,PENDIDIKAN KEPELATIHAN  OLAHRAGA,20,144,Pendidikan Jasmani dan Olahraga,40,786,1008,842,26,88,39,JAWA,B,116,3232286,0,0
970,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232294,PENDIDIKAN EKONOMI,60,957,Tidak Ada,62,981,1020,1083,53,71,89,JAWA,B,906,3232294,0,0
971,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232305,MANAJEMEN,36,1482,Tidak Ada,37,4584,5031,4020,29,44,25,JAWA,B,1764,3232305,0,0
972,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232313,AKUNTANSI,36,882,Tidak Ada,37,3075,3438,2950,30,44,25,JAWA,B,945,3232313,0,0
973,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232321,PENDIDIKAN ILMU PENGETAHUAN SOSIAL,40,639,Tidak Ada,40,793,750,667,33,36,30,JAWA,B,702,3232321,0,0
974,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232336,PENDIDIKAN VOKASIONAL SENI KULINER,30,882,Tidak Ada,43,1399,1646,1324,25,32,29,JAWA,B,920,3232336,0,0
975,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232344,PENDIDIKAN VOKASIONAL DESAIN FASHION,30,539,Tidak Ada,30,875,824,698,16,32,16,JAWA,B,628,3232344,0,0
976,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232352,PENDIDIKAN VOKASIONAL TATA RIAS,30,741,Tidak Ada,31,1098,884,692,18,16,17,JAWA,B,944,3232352,0,0
977,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232367,PENDIDIKAN BISNIS,40,663,Tidak Ada,41,1215,571,447,40,36,28,JAWA,B,1047,3232367,0,0
978,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232375,PENDIDIKAN BAHASA MANDARIN,14,201,Tidak Ada,13,166,203,137,10,16,9,JAWA,B,216,3232375,0,0
979,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232383,PENDIDIKAN ADMINISTRASI PERKANTORAN,40,700,Tidak Ada,42,1320,1932,NA,36,36,NA,JAWA,B,987,3232383,0,0
980,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232391,OLAHRAGA REKREASI,40,53,Pendidikan Jasmani dan Olahraga,22,325,NA,NA,19,NA,NA,JAWA,B,,3232391,0,0
981,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232402,KEPELATIHAN KECABANGAN OLAHRAGA,40,85,Pendidikan Jasmani dan Olahraga,31,500,NA,NA,21,NA,NA,JAWA,B,,3232402,0,0
982,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232417,ILMU KOMUNIKASI,36,1545,Tidak Ada,42,5032,NA,NA,16,NA,NA,JAWA,B,3688,3232417,0,0
983,JAWA,-6.1950158,106.8760031,UNIVERSITAS NEGERI JAKARTA,3232425,GEOGRAFI,28,0,Tidak Ada,NA,NA,NA,NA,NA,NA,NA,JAWA,B,32,3232425,0,0
984,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3241014,TEKNIK MESIN,54,526,Tidak Ada,54,1032,1051,870,41,38,24,JAWA,B,607,3241014,0,0
985,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3241022,TEKNIK PERKAPALAN,37,432,Tidak Ada,36,594,435,369,24,19,12,JAWA,B,545,3241022,0,0
986,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3241037,TEKNIK INDUSTRI,54,728,Tidak Ada,53,1474,1234,1108,41,38,24,JAWA,B,911,3241037,0,0
987,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3241045,INFORMATIKA,78,1015,Tidak Ada,77,2154,1856,1375,64,46,27,JAWA,B,1405,3241045,0,0
988,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3241053,SISTEM INFORMASI,76,1135,Tidak Ada,77,1580,1219,1040,56,46,27,JAWA,B,1405,3241053,0,0
989,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3241061,KEDOKTERAN,75,1366,Tidak Ada,75,3337,3053,2624,60,64,48,JAWA,B,1723,3241061,0,0
990,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3241076,KEPERAWATAN,62,748,Tidak Ada,41,1496,1445,1051,48,74,45,JAWA,B,971,3241076,0,0
991,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3241084,KESEHATAN MASYARAKAT,84,1354,Tidak Ada,72,2711,2327,1634,71,80,45,JAWA,B,1893,3241084,0,0
992,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3241092,GIZI,56,952,Tidak Ada,53,1814,1524,1163,46,54,33,JAWA,B,1278,3241092,0,0
993,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3241103,TEKNIK ELEKTRO,35,404,Tidak Ada,20,NA,NA,NA,NA,NA,NA,JAWA,B,436,3241103,0,0
994,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3241111,FARMASI,30,830,Tidak Ada,15,NA,NA,NA,NA,NA,NA,JAWA,B,862,3241111,0,0
995,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3242017,MANAJEMEN,133,2503,Tidak Ada,143,3978,4030,3003,126,140,72,JAWA,B,2991,3242017,0,0
996,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3242025,AKUNTANSI,112,1599,Tidak Ada,124,2412,2567,2047,98,126,72,JAWA,B,1782,3242025,0,0
997,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3242033,HUBUNGAN INTERNASIONAL,104,1129,Tidak Ada,86,2085,2160,1500,90,80,36,JAWA,B,1422,3242033,0,0
998,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3242041,ILMU KOMUNIKASI,145,2981,Tidak Ada,161,4926,4712,3647,127,126,72,JAWA,B,3621,3242041,0,0
999,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3242056,HUKUM,154,2081,Tidak Ada,165,2826,2543,2074,157,174,75,JAWA,B,2457,3242056,0,0
1000,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3242064,EKONOMI PEMBANGUNAN,40,698,Tidak Ada,41,1465,NA,NA,25,NA,NA,JAWA,B,1058,3242064,0,0
1001,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3242072,EKONOMI SYARIAH,40,735,Tidak Ada,41,1337,NA,NA,26,NA,NA,JAWA,B,1031,3242072,0,0
1002,JAWA,-6.3156988,106.7923874,UPN VETERAN JAKARTA,3242087,ILMU POLITIK,82,783,Tidak Ada,62,1342,NA,NA,56,NA,NA,JAWA,B,1081,3242087,0,0
1003,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3311016,AGROTEKNOLOGI,94,1384,Tidak Ada,88,902,1145,790,91,56,52,JAWA,B,1440,3311016,0,0
1004,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3311024,TEKNIK INDUSTRI,99,1619,Tidak Ada,115,1396,1216,934,103,63,46,JAWA,B,1850,3311024,0,0
1005,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3311032,TEKNIK MESIN,55,914,Tidak Ada,122,881,803,592,113,56,55,JAWA,B,1059,3311032,0,0
1006,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3311047,TEKNIK ELEKTRO,83,641,Tidak Ada,85,700,555,522,103,56,69,JAWA,B,730,3311047,0,0
1007,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3311055,TEKNIK INFORMATIKA,99,1680,Tidak Ada,114,1770,1696,1150,120,70,92,JAWA,B,1990,3311055,0,0
1008,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3311063,PEND. MATEMATIKA,97,914,Tidak Ada,107,719,594,539,110,70,73,JAWA,B,1004,3311063,0,0
1009,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3311071,AGRIBISNIS,77,931,Tidak Ada,74,866,NA,NA,79,NA,NA,JAWA,B,991,3311071,0,0
1010,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3311086,FARMASI,33,1061,Tidak Ada,46,1099,NA,NA,53,NA,NA,JAWA,B,1238,3311086,0,0
1011,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3311094,GIZI,39,1294,Tidak Ada,41,NA,NA,NA,NA,NA,NA,JAWA,B,1326,3311094,0,0
1012,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3311105,TEKNIK KIMIA,50,438,Tidak Ada,33,NA,NA,NA,NA,NA,NA,JAWA,B,470,3311105,0,0
1013,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3311113,ILMU KEOLAHRAGAAN,39,45,Pendidikan Jasmani dan Olahraga,45,NA,NA,NA,NA,NA,NA,JAWA,B,77,3311113,0,0
1014,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3311121,SISTEM INFORMASI,69,789,Tidak Ada,50,NA,NA,NA,NA,NA,NA,JAWA,B,821,3311121,0,0
1015,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3311136,TEKNIK LINGKUNGAN,42,0,Tidak Ada,NA,NA,NA,NA,NA,NA,NA,JAWA,B,32,3311136,0,0
1016,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3312012,ILMU HUKUM,132,1393,Tidak Ada,136,1304,938,726,114,63,75,JAWA,B,1682,3312012,0,0
1017,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3312027,MANAJEMEN,116,1993,Tidak Ada,140,2196,2046,1527,129,70,108,JAWA,B,2328,3312027,0,0
1018,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3312035,AKUNTANSI,116,1521,Tidak Ada,117,1409,1154,1117,108,56,113,JAWA,B,1667,3312035,0,0
1019,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3312043,PEND. LUAR SEKOLAH,58,469,Tidak Ada,52,318,234,175,71,25,24,JAWA,B,541,3312043,0,0
1020,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3312051,PEND. BAHASA INGGRIS,116,871,Tidak Ada,121,986,734,544,119,70,86,JAWA,B,1092,3312051,0,0
1021,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3312066,"PEND. JASMANI, KESEHATAN DAN REKREASI",116,147,Pendidikan Jasmani dan Olahraga,155,495,439,297,141,70,76,JAWA,B,246,3312066,0,0
1022,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3312074,PEND. BAHASA DAN SASTRA INDONESIA,97,947,Tidak Ada,101,883,883,654,121,63,99,JAWA,B,1062,3312074,0,0
1023,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3312082,ILMU PEMERINTAHAN,97,1397,Tidak Ada,102,1399,1261,902,96,56,72,JAWA,B,1646,3312082,0,0
1024,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3312097,ILMU KOMUNIKASI,97,1684,Tidak Ada,104,1829,1456,1060,93,56,80,JAWA,B,2069,3312097,0,0
1025,JAWA,-6.3232979,107.3041507,UNIVERSITAS SINGAPERBANGSA KARAWANG,3312101,HUBUNGAN INTERNASIONAL,39,0,Tidak Ada,NA,NA,NA,NA,NA,NA,NA,JAWA,B,32,3312101,0,0
1026,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3321011,FAK. ILMU DAN TEKNOLOGI KEBUMIAN (FITB),98,589,Tidak Ada,112,1671,1470,1475,112,112,112,JAWA,A,687,3321011,0,0
1027,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3321026,FAK. TEKNIK PERTAMB. & PERMINYAKAN (FTTM),121,758,Tidak Ada,136,2928,2889,2438,132,134,138,JAWA,A,1003,3321026,0,0
1028,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3321034,FAK. MATEMATIKA & ILMU PENGET. ALAM (FMIPA),158,992,Tidak Ada,180,2273,1921,2175,180,158,150,JAWA,A,1041,3321034,0,0
1029,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3321042,FAKULTAS TEKNIK SIPIL & LINGKUNGAN (FTSL)  - KAMPUS GANESA,119,822,Tidak Ada,136,2981,2819,2802,137,136,139,JAWA,A,912,3321042,0,0
1030,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3321057,SEKOLAH FARMASI (SF),53,467,Tidak Ada,60,1454,1176,1144,60,80,62,JAWA,A,622,3321057,0,0
1031,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3321065,SEKOLAH ILMU & TEKNO. HAYATI - PROG. SAINS,42,443,Tidak Ada,64,785,757,834,50,48,49,JAWA,A,419,3321065,0,0
1032,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3321073,SEKOLAH TEK. ELEKTRO & INFORMATIKA (STEI),182,1478,Tidak Ada,238,4804,4215,3705,168,166,183,JAWA,A,2028,3321073,0,0
1033,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3321081,FAKULTAS TEKNOLOGI INDUSTRI (FTI) - KAMPUS GANESA,126,714,Tidak Ada,144,2365,2034,2273,142,144,149,JAWA,A,760,3321081,0,0
1034,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3321096,FAKULTAS TEKNIK MESIN & DIRGANTARA (FTMD),105,793,Tidak Ada,120,3215,3043,3064,120,120,128,JAWA,A,869,3321096,0,0
1035,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3321107,"SEK. ARSITEKTUR, PERENC & PENGEMB KEBIJAKAN",60,624,Tidak Ada,68,2359,2142,2322,76,72,82,JAWA,A,643,3321107,0,0
1036,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3321123,SEKOLAH ILMU & TEKNO HAYATI - PROG REKAYASA,70,430,Tidak Ada,80,1171,1134,1241,81,80,83,JAWA,A,395,3321123,0,0
1037,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3321131,FAKULTAS TEKNIK SIPIL DAN LINGKUNGAN (FTSL) - KAMPUS JATINANGOR,28,227,Tidak Ada,32,900,843,732,32,32,39,JAWA,A,311,3321131,0,0
1038,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3321146,FAKULTAS TEKNOLOGI INDUSTRI (FTI) - KAMPUS JATINANGOR,28,188,Tidak Ada,32,758,698,677,32,32,33,JAWA,A,229,3321146,0,0
1039,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3321154,FAKULTAS TEKNOLOGI INDUSTRI (FTI) - KAMPUS CIREBON,18,235,Tidak Ada,20,300,369,NA,11,8,NA,JAWA,A,12,3321154,0,0
1040,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3321162,"SEK. ARSITEKTUR, PERENC &AMP PENGEMB KEBIJAKAN (SAPPK) - KAMPUS CIREBON",13,147,Tidak Ada,14,317,425,NA,14,14,NA,JAWA,A,,3321162,0,0
1041,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3321177,FAK. TEKNIK PERTAMB. & PERMINYAKAN (FTTM) - KAMPUS CIREBON,42,381,Tidak Ada,28,NA,NA,NA,NA,NA,NA,JAWA,A,413,3321177,0,0
1042,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3321185,FAKULTAS ILMU DAN TEKNOLOGI KEBUMIAN (FITB) - KAMPUS CIREBON,14,0,Tidak Ada,NA,NA,NA,NA,NA,NA,NA,JAWA,A,32,3321185,0,0
1043,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3322014,FAKULTAS SENIRUPA DAN DESAIN (FSRD),88,1151,"Seni Rupa, Desain, dan Kriya",100,2859,2773,2530,150,150,135,JAWA,A,1316,3322014,0,0
1044,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3322022,SEKOLAH BISNIS DAN MANAJEMEN (SBM),98,1389,Tidak Ada,96,4147,3451,3327,128,144,130,JAWA,A,1799,3322022,0,0
1045,JAWA,-6.89148,107.6084704,INSTITUT TEKNOLOGI BANDUNG,3322037,FAKULTAS SENIRUPA DAN DESAIN (FSRD) - KAMPUS CIREBON,11,82,"Seni Rupa, Desain, dan Kriya",12,279,285,NA,30,15,NA,JAWA,A,,3322037,0,0
1046,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331013,PENDIDIKAN DOKTER,100,1404,Tidak Ada,125,6513,5979,8625,165,150,125,JAWA,A,348,3331013,0,0
1047,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331021,MATEMATIKA,40,378,Tidak Ada,50,1040,1014,1052,66,72,60,JAWA,A,372,3331021,0,0
1048,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331036,KIMIA,40,537,Tidak Ada,51,1020,1110,1219,66,66,68,JAWA,A,438,3331036,0,0
1049,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331044,FISIKA,32,465,Tidak Ada,40,633,655,797,53,48,53,JAWA,A,383,3331044,0,0
1050,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331052,BIOLOGI,48,505,Tidak Ada,60,1316,1338,1222,79,72,65,JAWA,A,552,3331052,0,0
1051,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331067,STATISTIKA,40,484,Tidak Ada,51,1478,1159,1469,59,54,50,JAWA,A,489,3331067,0,0
1052,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331075,AGROTEKNOLOGI,120,1436,Tidak Ada,151,2951,2440,2221,165,150,128,JAWA,A,1801,3331075,0,0
1053,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331083,AGRIBISNIS,52,872,Tidak Ada,70,2371,2364,1860,83,78,68,JAWA,A,1128,3331083,0,0
1054,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331091,PENDIDIKAN DOKTER GIGI,33,959,Tidak Ada,70,3049,3011,2580,99,90,89,JAWA,A,1194,3331091,0,0
1055,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331102,ILMU PETERNAKAN,160,1654,Tidak Ada,206,2006,2354,1985,211,210,173,JAWA,A,1665,3331102,0,0
1056,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331117,PERIKANAN,72,586,Tidak Ada,80,1129,1159,1323,119,120,125,JAWA,A,489,3331117,0,0
1057,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331125,ILMU KEPERAWATAN,80,1139,Tidak Ada,70,2691,2587,2154,99,90,75,JAWA,A,1408,3331125,0,0
1058,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331133,ILMU KELAUTAN,36,526,Tidak Ada,51,1731,1510,1275,46,48,50,JAWA,A,754,3331133,0,0
1059,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331141,TEKNOLOGI  PANGAN,36,852,Tidak Ada,60,2770,2521,2149,79,75,63,JAWA,A,1163,3331141,0,0
1060,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331156,TEKNIK PERTANIAN,36,440,Tidak Ada,50,1289,1198,1168,66,75,63,JAWA,A,501,3331156,0,0
1061,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331164,FARMASI,48,1415,Tidak Ada,80,4258,3597,3221,106,96,80,JAWA,A,1934,3331164,0,0
1062,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331172,TEKNIK GEOLOGI,64,793,Tidak Ada,80,2452,1929,2148,139,96,88,JAWA,A,945,3331172,0,0
1063,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331187,PSIKOLOGI,66,1561,Tidak Ada,80,4602,3475,3068,106,96,80,JAWA,A,2328,3331187,0,0
1064,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331195,GEOFISIKA,24,342,Tidak Ada,30,841,769,848,40,36,30,JAWA,A,339,3331195,0,0
1065,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331206,TEKNIK INFORMATIKA,32,1328,Tidak Ada,41,4155,3773,3328,46,42,38,JAWA,A,1742,3331206,0,0
1066,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331214,TEKNOLOGI INDUSTRI PERTANIAN,18,369,Tidak Ada,30,921,948,1041,40,30,25,JAWA,A,309,3331214,0,0
1067,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331222,TEKNIK ELEKTRO,24,374,Tidak Ada,32,1211,1187,1296,33,30,25,JAWA,A,332,3331222,0,0
1068,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331237,KEDOKTERAN HEWAN,20,242,Tidak Ada,25,783,620,1070,33,30,25,JAWA,A,99,3331237,0,0
1069,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331284,ILMU AKTUARIA,20,391,Tidak Ada,35,2272,NA,NA,55,NA,NA,JAWA,A,1154,3331284,0,0
1070,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331303,PERIKANAN PSDKU PANGANDARAN,10,288,Tidak Ada,30,174,NA,NA,33,NA,NA,JAWA,A,2,3331303,0,0
1071,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331311,PETERNAKAN PSDKU PANGANDARAN,10,164,Tidak Ada,30,257,NA,NA,33,NA,NA,JAWA,A,-80,3331311,0,0
1072,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3331326,KEPERAWATAN PSDKU PANGANDARAN,10,395,Tidak Ada,30,188,NA,NA,33,NA,NA,JAWA,A,116,3331326,0,0
1073,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3332016,ILMU HUKUM,160,1766,Tidak Ada,181,5898,4958,4853,251,228,225,JAWA,A,2289,3332016,0,0
1074,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3332024,AKUNTANSI,48,799,Tidak Ada,68,2893,3065,3083,79,72,60,JAWA,A,704,3332024,0,0
1075,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3332032,EKONOMI  PEMBANGUNAN,30,533,Tidak Ada,42,1843,1826,1744,79,72,60,JAWA,A,583,3332032,0,0
1076,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3332047,MANAJEMEN,30,1109,Tidak Ada,40,4592,4290,3962,79,72,60,JAWA,A,1424,3332047,0,0
1077,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3332055,ILMU ADMINISTRASI NEGARA,32,746,Tidak Ada,50,2307,2227,2009,66,60,49,JAWA,A,895,3332055,0,0
1078,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3332063,ILMU HUBUNGAN INTERNASIONAL,36,907,Tidak Ada,61,3457,3030,2564,79,72,53,JAWA,A,1354,3332063,0,0
1079,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3332071,ILMU KESEJAHTERAAN SOSIAL,30,795,Tidak Ada,40,1987,1726,1344,53,48,38,JAWA,A,1117,3332071,0,0
1080,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3332086,ILMU PEMERINTAHAN,32,696,Tidak Ada,50,2111,1908,1542,59,54,42,JAWA,A,981,3332086,0,0
1081,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3332094,ANTROPOLOGI,25,717,Tidak Ada,31,970,913,733,33,30,30,JAWA,A,836,3332094,0,0
1082,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3332105,ILMU ADMINISTRASI BISNIS,30,876,Tidak Ada,50,2903,2898,2248,66,60,45,JAWA,A,1204,3332105,0,0
1083,JAWA,-6.9261321,107.7396692,UNIVERSITAS PADJADJARAN,3332113,SASTRA INDONESIA,50,571,Tidak Ada,50,994,924,778,59,54,45,JAWA,A,679,3332113,0,0
